ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,파괴 가능,상호작용 가능,바닥,벽,물,깊은 물,공기
5628,Tileset Grass Water Spring_308,Ground,1,0,0,0,0,0,1,0,0,0,0
5629,Tileset Grass Water Spring_309,Ground,1,0,0,0,0,0,1,0,0,0,0
5630,Tileset Grass Water Spring_31,Ground,1,0,0,0,0,0,1,0,0,0,0
5631,Tileset Grass Water Spring_310,Ground,1,0,0,0,0,0,1,0,0,0,0
5632,Tileset Grass Water Spring_311,Ground,1,0,0,0,0,0,1,0,0,0,0
5633,Tileset Grass Water Spring_312,Ground,1,0,0,0,0,0,1,0,0,0,0
5634,Tileset Grass Water Spring_313,Ground,1,0,0,0,0,0,1,0,0,0,0
5635,Tileset Grass Water Spring_314,Ground,1,0,0,0,0,0,1,0,0,0,0
5636,Tileset Grass Water Spring_315,Ground,1,0,0,0,0,0,1,0,0,0,0
5637,Tileset Grass Water Spring_316,Ground,1,0,0,0,0,0,1,0,0,0,0
5638,Tileset Grass Water Spring_317,Ground,1,0,0,0,0,0,1,0,0,0,0
5639,Tileset Grass Water Spring_318,Ground,1,0,0,0,0,0,1,0,0,0,0
5640,Tileset Grass Water Spring_319,Ground,1,0,0,0,0,0,1,0,0,0,0
5641,Tileset Grass Water Spring_32,Ground,1,0,0,0,0,0,1,0,0,0,0
5642,Tileset Grass Water Spring_320,Ground,1,0,0,0,0,0,1,0,0,0,0
5643,Tileset Grass Water Spring_321,Ground,1,0,0,0,0,0,1,0,0,0,0
5644,Tileset Grass Water Spring_322,Ground,1,0,0,0,0,0,1,0,0,0,0
5645,Tileset Grass Water Spring_323,Ground,1,0,0,0,0,0,1,0,0,0,0
5646,Tileset Grass Water Spring_324,Ground,1,0,0,0,0,0,1,0,0,0,0
5647,Tileset Grass Water Spring_325,Ground,1,0,0,0,0,0,1,0,0,0,0
5648,Tileset Grass Water Spring_326,Ground,1,0,0,0,0,0,1,0,0,0,0
5649,Tileset Grass Water Spring_327,Ground,1,0,0,0,0,0,1,0,0,0,0
5650,Tileset Grass Water Spring_328,Ground,1,0,0,0,0,0,1,0,0,0,0
5651,Tileset Grass Water Spring_329,Ground,1,0,0,0,0,0,1,0,0,0,0
5652,Tileset Grass Water Spring_33,Ground,1,0,0,0,0,0,1,0,0,0,0
5653,Tileset Grass Water Spring_330,Ground,1,0,0,0,0,0,1,0,0,0,0
5654,Tileset Grass Water Spring_331,Ground,1,0,0,0,0,0,1,0,0,0,0
5655,Tileset Grass Water Spring_332,Ground,1,0,0,0,0,0,1,0,0,0,0
5656,Tileset Grass Water Spring_333,Ground,1,0,0,0,0,0,1,0,0,0,0
5657,Tileset Grass Water Spring_334,Ground,1,0,0,0,0,0,1,0,0,0,0
5658,Tileset Grass Water Spring_335,Ground,1,0,0,0,0,0,1,0,0,0,0
5659,Tileset Grass Water Spring_336,Ground,1,0,0,0,0,0,1,0,0,0,0
5660,Tileset Grass Water Spring_337,Ground,1,0,0,0,0,0,1,0,0,0,0
5661,Tileset Grass Water Spring_338,Ground,1,0,0,0,0,0,1,0,0,0,0
5662,Tileset Grass Water Spring_339,Ground,1,0,0,0,0,0,1,0,0,0,0
5663,Tileset Grass Water Spring_34,Ground,1,0,0,0,0,0,1,0,0,0,0
5664,Tileset Grass Water Spring_340,Ground,1,0,0,0,0,0,1,0,0,0,0
5665,Tileset Grass Water Spring_341,Ground,1,0,0,0,0,0,1,0,0,0,0
5666,Tileset Grass Water Spring_342,Ground,1,0,0,0,0,0,1,0,0,0,0
5667,Tileset Grass Water Spring_343,Ground,1,0,0,0,0,0,1,0,0,0,0
5668,Tileset Grass Water Spring_344,Ground,1,0,0,0,0,0,1,0,0,0,0
5669,Tileset Grass Water Spring_345,Ground,1,0,0,0,0,0,1,0,0,0,0
5670,Tileset Grass Water Spring_346,Ground,1,0,0,0,0,0,1,0,0,0,0
5671,Tileset Grass Water Spring_347,Ground,1,0,0,0,0,0,1,0,0,0,0
5672,Tileset Grass Water Spring_348,Ground,1,0,0,0,0,0,1,0,0,0,0
5673,Tileset Grass Water Spring_349,Ground,1,0,0,0,0,0,1,0,0,0,0
5674,Tileset Grass Water Spring_35,Ground,1,0,0,0,0,0,1,0,0,0,0
5675,Tileset Grass Water Spring_350,Ground,1,0,0,0,0,0,1,0,0,0,0
5676,Tileset Grass Water Spring_351,Ground,1,0,0,0,0,0,1,0,0,0,0
5677,Tileset Grass Water Spring_352,Ground,1,0,0,0,0,0,1,0,0,0,0
5678,Tileset Grass Water Spring_353,Ground,1,0,0,0,0,0,1,0,0,0,0
5679,Tileset Grass Water Spring_354,Ground,1,0,0,0,0,0,1,0,0,0,0
5680,Tileset Grass Water Spring_355,Ground,1,0,0,0,0,0,1,0,0,0,0
5681,Tileset Grass Water Spring_356,Ground,1,0,0,0,0,0,1,0,0,0,0
5682,Tileset Grass Water Spring_357,Ground,1,0,0,0,0,0,1,0,0,0,0
5683,Tileset Grass Water Spring_358,Ground,1,0,0,0,0,0,1,0,0,0,0
5684,Tileset Grass Water Spring_359,Ground,1,0,0,0,0,0,1,0,0,0,0
5685,Tileset Grass Water Spring_36,Ground,1,0,0,0,0,0,1,0,0,0,0
5686,Tileset Grass Water Spring_360,Ground,1,0,0,0,0,0,1,0,0,0,0
5687,Tileset Grass Water Spring_361,Ground,1,0,0,0,0,0,1,0,0,0,0
5688,Tileset Grass Water Spring_362,Ground,1,0,0,0,0,0,1,0,0,0,0
5689,Tileset Grass Water Spring_363,Ground,1,0,0,0,0,0,1,0,0,0,0
5690,Tileset Grass Water Spring_364,Ground,1,0,0,0,0,0,1,0,0,0,0
5691,Tileset Grass Water Spring_365,Ground,1,0,0,0,0,0,1,0,0,0,0
5692,Tileset Grass Water Spring_366,Ground,1,0,0,0,0,0,1,0,0,0,0
5693,Tileset Grass Water Spring_367,Ground,1,0,0,0,0,0,1,0,0,0,0
5694,Tileset Grass Water Spring_368,Ground,1,0,0,0,0,0,1,0,0,0,0
5695,Tileset Grass Water Spring_369,Ground,1,0,0,0,0,0,1,0,0,0,0
5696,Tileset Grass Water Spring_37,Ground,1,0,0,0,0,0,1,0,0,0,0
5697,Tileset Grass Water Spring_370,Ground,1,0,0,0,0,0,1,0,0,0,0
5698,Tileset Grass Water Spring_371,Ground,1,0,0,0,0,0,1,0,0,0,0
5699,Tileset Grass Water Spring_372,Ground,1,0,0,0,0,0,1,0,0,0,0
5700,Tileset Grass Water Spring_373,Ground,1,0,0,0,0,0,1,0,0,0,0
5701,Tileset Grass Water Spring_374,Ground,1,0,0,0,0,0,1,0,0,0,0
5702,Tileset Grass Water Spring_375,Ground,1,0,0,0,0,0,1,0,0,0,0
5703,Tileset Grass Water Spring_376,Ground,1,0,0,0,0,0,1,0,0,0,0
5704,Tileset Grass Water Spring_377,Ground,1,0,0,0,0,0,1,0,0,0,0
5705,Tileset Grass Water Spring_378,Ground,1,0,0,0,0,0,1,0,0,0,0
5706,Tileset Grass Water Spring_379,Ground,1,0,0,0,0,0,1,0,0,0,0
5707,Tileset Grass Water Spring_38,Ground,1,0,0,0,0,0,1,0,0,0,0
5708,Tileset Grass Water Spring_380,Ground,1,0,0,0,0,0,1,0,0,0,0
5709,Tileset Grass Water Spring_381,Ground,1,0,0,0,0,0,1,0,0,0,0
5710,Tileset Grass Water Spring_382,Ground,1,0,0,0,0,0,1,0,0,0,0
5711,Tileset Grass Water Spring_383,Ground,1,0,0,0,0,0,1,0,0,0,0
5712,Tileset Grass Water Spring_384,Ground,1,0,0,0,0,0,1,0,0,0,0
5713,Tileset Grass Water Spring_385,Ground,1,0,0,0,0,0,1,0,0,0,0
5714,Tileset Grass Water Spring_386,Ground,1,0,0,0,0,0,1,0,0,0,0
5715,Tileset Grass Water Spring_387,Ground,1,0,0,0,0,0,1,0,0,0,0
5716,Tileset Grass Water Spring_388,Ground,1,0,0,0,0,0,1,0,0,0,0
5717,Tileset Grass Water Spring_389,Ground,1,0,0,0,0,0,1,0,0,0,0
5718,Tileset Grass Water Spring_39,Ground,1,0,0,0,0,0,1,0,0,0,0
5719,Tileset Grass Water Spring_390,Ground,1,0,0,0,0,0,1,0,0,0,0
5720,Tileset Grass Water Spring_391,Ground,1,0,0,0,0,0,1,0,0,0,0
5721,Tileset Grass Water Spring_392,Ground,1,0,0,0,0,0,1,0,0,0,0
5722,Tileset Grass Water Spring_393,Ground,1,0,0,0,0,0,1,0,0,0,0
5723,Tileset Grass Water Spring_394,Ground,1,0,0,0,0,0,1,0,0,0,0
5724,Tileset Grass Water Spring_395,Ground,1,0,0,0,0,0,1,0,0,0,0
5725,Tileset Grass Water Spring_396,Ground,1,0,0,0,0,0,1,0,0,0,0
5726,Tileset Grass Water Spring_397,Ground,1,0,0,0,0,0,1,0,0,0,0
5727,Tileset Grass Water Spring_398,Ground,1,0,0,0,0,0,1,0,0,0,0
5728,Tileset Grass Water Spring_399,Ground,1,0,0,0,0,0,1,0,0,0,0
5729,Tileset Grass Water Spring_4,Ground,1,0,0,0,0,0,1,0,0,0,0
5730,Tileset Grass Water Spring_40,Ground,1,0,0,0,0,0,1,0,0,0,0
5731,Tileset Grass Water Spring_400,Ground,1,0,0,0,0,0,1,0,0,0,0
5732,Tileset Grass Water Spring_401,Ground,1,0,0,0,0,0,1,0,0,0,0
5733,Tileset Grass Water Spring_402,Ground,1,0,0,0,0,0,1,0,0,0,0
5734,Tileset Grass Water Spring_403,Ground,1,0,0,0,0,0,1,0,0,0,0
5735,Tileset Grass Water Spring_404,Ground,1,0,0,0,0,0,1,0,0,0,0
5736,Tileset Grass Water Spring_405,Ground,1,0,0,0,0,0,1,0,0,0,0
5737,Tileset Grass Water Spring_406,Ground,1,0,0,0,0,0,1,0,0,0,0
5738,Tileset Grass Water Spring_407,Ground,1,0,0,0,0,0,1,0,0,0,0
5739,Tileset Grass Water Spring_408,Ground,1,0,0,0,0,0,1,0,0,0,0
5740,Tileset Grass Water Spring_409,Ground,1,0,0,0,0,0,1,0,0,0,0
5741,Tileset Grass Water Spring_41,Ground,1,0,0,0,0,0,1,0,0,0,0
5742,Tileset Grass Water Spring_410,Ground,1,0,0,0,0,0,1,0,0,0,0
5743,Tileset Grass Water Spring_411,Ground,1,0,0,0,0,0,1,0,0,0,0
5744,Tileset Grass Water Spring_412,Ground,1,0,0,0,0,0,1,0,0,0,0
5745,Tileset Grass Water Spring_413,Ground,1,0,0,0,0,0,1,0,0,0,0
5746,Tileset Grass Water Spring_414,Ground,1,0,0,0,0,0,1,0,0,0,0
5747,Tileset Grass Water Spring_415,Ground,1,0,0,0,0,0,1,0,0,0,0
5748,Tileset Grass Water Spring_416,Ground,1,0,0,0,0,0,1,0,0,0,0
5749,Tileset Grass Water Spring_417,Ground,1,0,0,0,0,0,1,0,0,0,0
5750,Tileset Grass Water Spring_418,Ground,1,0,0,0,0,0,1,0,0,0,0
5751,Tileset Grass Water Spring_419,Ground,1,0,0,0,0,0,1,0,0,0,0
5752,Tileset Grass Water Spring_42,Ground,1,0,0,0,0,0,1,0,0,0,0
5753,Tileset Grass Water Spring_420,Ground,1,0,0,0,0,0,1,0,0,0,0
5754,Tileset Grass Water Spring_421,Ground,1,0,0,0,0,0,1,0,0,0,0
5755,Tileset Grass Water Spring_422,Ground,1,0,0,0,0,0,1,0,0,0,0
5756,Tileset Grass Water Spring_423,Ground,1,0,0,0,0,0,1,0,0,0,0
5757,Tileset Grass Water Spring_424,Ground,1,0,0,0,0,0,1,0,0,0,0
5758,Tileset Grass Water Spring_425,Ground,1,0,0,0,0,0,1,0,0,0,0
5759,Tileset Grass Water Spring_426,Ground,1,0,0,0,0,0,1,0,0,0,0
5760,Tileset Grass Water Spring_427,Ground,1,0,0,0,0,0,1,0,0,0,0
5761,Tileset Grass Water Spring_428,Ground,1,0,0,0,0,0,1,0,0,0,0
5762,Tileset Grass Water Spring_429,Ground,1,0,0,0,0,0,1,0,0,0,0
5763,Tileset Grass Water Spring_43,Ground,1,0,0,0,0,0,1,0,0,0,0
5764,Tileset Grass Water Spring_430,Ground,1,0,0,0,0,0,1,0,0,0,0
5765,Tileset Grass Water Spring_431,Ground,1,0,0,0,0,0,1,0,0,0,0
5766,Tileset Grass Water Spring_432,Ground,1,0,0,0,0,0,1,0,0,0,0
5767,Tileset Grass Water Spring_433,Ground,1,0,0,0,0,0,1,0,0,0,0
5768,Tileset Grass Water Spring_434,Ground,1,0,0,0,0,0,1,0,0,0,0
5769,Tileset Grass Water Spring_435,Ground,1,0,0,0,0,0,1,0,0,0,0
5770,Tileset Grass Water Spring_436,Ground,1,0,0,0,0,0,1,0,0,0,0
5771,Tileset Grass Water Spring_437,Ground,1,0,0,0,0,0,1,0,0,0,0
5772,Tileset Grass Water Spring_438,Ground,1,0,0,0,0,0,1,0,0,0,0
5773,Tileset Grass Water Spring_439,Ground,1,0,0,0,0,0,1,0,0,0,0
5774,Tileset Grass Water Spring_44,Ground,1,0,0,0,0,0,1,0,0,0,0
5775,Tileset Grass Water Spring_440,Ground,1,0,0,0,0,0,1,0,0,0,0
5776,Tileset Grass Water Spring_441,Ground,1,0,0,0,0,0,1,0,0,0,0
5777,Tileset Grass Water Spring_442,Ground,1,0,0,0,0,0,1,0,0,0,0
5778,Tileset Grass Water Spring_443,Ground,1,0,0,0,0,0,1,0,0,0,0
5779,Tileset Grass Water Spring_444,Ground,1,0,0,0,0,0,1,0,0,0,0
5780,Tileset Grass Water Spring_445,Ground,1,0,0,0,0,0,1,0,0,0,0
5781,Tileset Grass Water Spring_446,Ground,1,0,0,0,0,0,1,0,0,0,0
5782,Tileset Grass Water Spring_447,Ground,1,0,0,0,0,0,1,0,0,0,0
5783,Tileset Grass Water Spring_448,Ground,1,0,0,0,0,0,1,0,0,0,0
5784,Tileset Grass Water Spring_449,Ground,1,0,0,0,0,0,1,0,0,0,0
5785,Tileset Grass Water Spring_45,Ground,1,0,0,0,0,0,1,0,0,0,0
5786,Tileset Grass Water Spring_450,Ground,1,0,0,0,0,0,1,0,0,0,0
5787,Tileset Grass Water Spring_451,Ground,1,0,0,0,0,0,1,0,0,0,0
5788,Tileset Grass Water Spring_452,Ground,1,0,0,0,0,0,1,0,0,0,0
5789,Tileset Grass Water Spring_453,Ground,1,0,0,0,0,0,1,0,0,0,0
5790,Tileset Grass Water Spring_454,Ground,1,0,0,0,0,0,1,0,0,0,0
5791,Tileset Grass Water Spring_455,Ground,1,0,0,0,0,0,1,0,0,0,0
5792,Tileset Grass Water Spring_456,Ground,1,0,0,0,0,0,1,0,0,0,0
5793,Tileset Grass Water Spring_457,Ground,1,0,0,0,0,0,1,0,0,0,0
5794,Tileset Grass Water Spring_458,Ground,1,0,0,0,0,0,1,0,0,0,0
5795,Tileset Grass Water Spring_459,Ground,1,0,0,0,0,0,1,0,0,0,0
5796,Tileset Grass Water Spring_46,Ground,1,0,0,0,0,0,1,0,0,0,0
5797,Tileset Grass Water Spring_460,Ground,1,0,0,0,0,0,1,0,0,0,0
5798,Tileset Grass Water Spring_461,Ground,1,0,0,0,0,0,1,0,0,0,0
5799,Tileset Grass Water Spring_462,Ground,1,0,0,0,0,0,1,0,0,0,0
5800,Tileset Grass Water Spring_463,Ground,1,0,0,0,0,0,1,0,0,0,0
5801,Tileset Grass Water Spring_464,Ground,1,0,0,0,0,0,1,0,0,0,0
5802,Tileset Grass Water Spring_465,Ground,1,0,0,0,0,0,1,0,0,0,0
5803,Tileset Grass Water Spring_466,Ground,1,0,0,0,0,0,1,0,0,0,0
5804,Tileset Grass Water Spring_467,Ground,1,0,0,0,0,0,1,0,0,0,0
5805,Tileset Grass Water Spring_468,Ground,1,0,0,0,0,0,1,0,0,0,0
5806,Tileset Grass Water Spring_469,Ground,1,0,0,0,0,0,1,0,0,0,0
5807,Tileset Grass Water Spring_47,Ground,1,0,0,0,0,0,1,0,0,0,0
5808,Tileset Grass Water Spring_470,Ground,1,0,0,0,0,0,1,0,0,0,0
5809,Tileset Grass Water Spring_471,Ground,1,0,0,0,0,0,1,0,0,0,0
5810,Tileset Grass Water Spring_472,Ground,1,0,0,0,0,0,1,0,0,0,0
5811,Tileset Grass Water Spring_473,Ground,1,0,0,0,0,0,1,0,0,0,0
5812,Tileset Grass Water Spring_474,Ground,1,0,0,0,0,0,1,0,0,0,0
5813,Tileset Grass Water Spring_475,Ground,1,0,0,0,0,0,1,0,0,0,0
5814,Tileset Grass Water Spring_476,Ground,1,0,0,0,0,0,1,0,0,0,0
5815,Tileset Grass Water Spring_477,Ground,1,0,0,0,0,0,1,0,0,0,0
5816,Tileset Grass Water Spring_478,Ground,1,0,0,0,0,0,1,0,0,0,0
5817,Tileset Grass Water Spring_479,Ground,1,0,0,0,0,0,1,0,0,0,0
5818,Tileset Grass Water Spring_48,Ground,1,0,0,0,0,0,1,0,0,0,0
5819,Tileset Grass Water Spring_480,Ground,1,0,0,0,0,0,1,0,0,0,0
5820,Tileset Grass Water Spring_481,Ground,1,0,0,0,0,0,1,0,0,0,0
5821,Tileset Grass Water Spring_482,Ground,1,0,0,0,0,0,1,0,0,0,0
5822,Tileset Grass Water Spring_483,Ground,1,0,0,0,0,0,1,0,0,0,0
5823,Tileset Grass Water Spring_484,Ground,1,0,0,0,0,0,1,0,0,0,0
5824,Tileset Grass Water Spring_485,Ground,1,0,0,0,0,0,1,0,0,0,0
5825,Tileset Grass Water Spring_486,Ground,1,0,0,0,0,0,1,0,0,0,0
5826,Tileset Grass Water Spring_487,Ground,1,0,0,0,0,0,1,0,0,0,0
5827,Tileset Grass Water Spring_488,Ground,1,0,0,0,0,0,1,0,0,0,0
5828,Tileset Grass Water Spring_489,Ground,1,0,0,0,0,0,1,0,0,0,0
5829,Tileset Grass Water Spring_49,Ground,1,0,0,0,0,0,1,0,0,0,0
5830,Tileset Grass Water Spring_490,Ground,1,0,0,0,0,0,1,0,0,0,0
5831,Tileset Grass Water Spring_491,Ground,1,0,0,0,0,0,1,0,0,0,0
5832,Tileset Grass Water Spring_492,Ground,1,0,0,0,0,0,1,0,0,0,0
5833,Tileset Grass Water Spring_493,Ground,1,0,0,0,0,0,1,0,0,0,0
5834,Tileset Grass Water Spring_494,Ground,1,0,0,0,0,0,1,0,0,0,0
5835,Tileset Grass Water Spring_495,Ground,1,0,0,0,0,0,1,0,0,0,0
5836,Tileset Grass Water Spring_496,Ground,1,0,0,0,0,0,1,0,0,0,0
5837,Tileset Grass Water Spring_497,Ground,1,0,0,0,0,0,1,0,0,0,0
5838,Tileset Grass Water Spring_498,Ground,1,0,0,0,0,0,1,0,0,0,0
5839,Tileset Grass Water Spring_499,Ground,1,0,0,0,0,0,1,0,0,0,0
5840,Tileset Grass Water Spring_5,Ground,1,0,0,0,0,0,1,0,0,0,0
5841,Tileset Grass Water Spring_50,Ground,1,0,0,0,0,0,1,0,0,0,0
5842,Tileset Grass Water Spring_500,Ground,1,0,0,0,0,0,1,0,0,0,0
5843,Tileset Grass Water Spring_501,Ground,1,0,0,0,0,0,1,0,0,0,0
5844,Tileset Grass Water Spring_502,Ground,1,0,0,0,0,0,1,0,0,0,0
5845,Tileset Grass Water Spring_503,Ground,1,0,0,0,0,0,1,0,0,0,0
5846,Tileset Grass Water Spring_504,Ground,1,0,0,0,0,0,1,0,0,0,0
5847,Tileset Grass Water Spring_505,Ground,1,0,0,0,0,0,1,0,0,0,0
5848,Tileset Grass Water Spring_506,Ground,1,0,0,0,0,0,1,0,0,0,0
5849,Tileset Grass Water Spring_507,Ground,1,0,0,0,0,0,1,0,0,0,0
5850,Tileset Grass Water Spring_508,Ground,1,0,0,0,0,0,1,0,0,0,0
5851,Tileset Grass Water Spring_509,Ground,1,0,0,0,0,0,1,0,0,0,0
5852,Tileset Grass Water Spring_51,Ground,1,0,0,0,0,0,1,0,0,0,0
5853,Tileset Grass Water Spring_510,Ground,1,0,0,0,0,0,1,0,0,0,0
5854,Tileset Grass Water Spring_511,Ground,1,0,0,0,0,0,1,0,0,0,0
5855,Tileset Grass Water Spring_512,Ground,1,0,0,0,0,0,1,0,0,0,0
5856,Tileset Grass Water Spring_513,Ground,1,0,0,0,0,0,1,0,0,0,0
5857,Tileset Grass Water Spring_514,Ground,1,0,0,0,0,0,1,0,0,0,0
5858,Tileset Grass Water Spring_515,Ground,1,0,0,0,0,0,1,0,0,0,0
5859,Tileset Grass Water Spring_516,Ground,1,0,0,0,0,0,1,0,0,0,0
5860,Tileset Grass Water Spring_517,Ground,1,0,0,0,0,0,1,0,0,0,0
5861,Tileset Grass Water Spring_518,Ground,1,0,0,0,0,0,1,0,0,0,0
5862,Tileset Grass Water Spring_519,Ground,1,0,0,0,0,0,1,0,0,0,0
5863,Tileset Grass Water Spring_52,Ground,1,0,0,0,0,0,1,0,0,0,0
5864,Tileset Grass Water Spring_520,Ground,1,0,0,0,0,0,1,0,0,0,0
5865,Tileset Grass Water Spring_521,Ground,1,0,0,0,0,0,1,0,0,0,0
5866,Tileset Grass Water Spring_522,Ground,1,0,0,0,0,0,1,0,0,0,0
5867,Tileset Grass Water Spring_523,Ground,1,0,0,0,0,0,1,0,0,0,0
5868,Tileset Grass Water Spring_524,Ground,1,0,0,0,0,0,1,0,0,0,0
5869,Tileset Grass Water Spring_525,Ground,1,0,0,0,0,0,1,0,0,0,0
5870,Tileset Grass Water Spring_526,Ground,1,0,0,0,0,0,1,0,0,0,0
5871,Tileset Grass Water Spring_527,Ground,1,0,0,0,0,0,1,0,0,0,0
5872,Tileset Grass Water Spring_528,Ground,1,0,0,0,0,0,1,0,0,0,0
5873,Tileset Grass Water Spring_529,Ground,1,0,0,0,0,0,1,0,0,0,0
5874,Tileset Grass Water Spring_53,Ground,1,0,0,0,0,0,1,0,0,0,0
5875,Tileset Grass Water Spring_530,Ground,1,0,0,0,0,0,1,0,0,0,0
5876,Tileset Grass Water Spring_531,Ground,1,0,0,0,0,0,1,0,0,0,0
5877,Tileset Grass Water Spring_532,Ground,1,0,0,0,0,0,1,0,0,0,0
5878,Tileset Grass Water Spring_533,Ground,1,0,0,0,0,0,1,0,0,0,0
5879,Tileset Grass Water Spring_534,Ground,1,0,0,0,0,0,1,0,0,0,0
5880,Tileset Grass Water Spring_535,Ground,1,0,0,0,0,0,1,0,0,0,0
5881,Tileset Grass Water Spring_536,Ground,1,0,0,0,0,0,1,0,0,0,0
5882,Tileset Grass Water Spring_537,Ground,1,0,0,0,0,0,1,0,0,0,0
5883,Tileset Grass Water Spring_538,Ground,1,0,0,0,0,0,1,0,0,0,0
5884,Tileset Grass Water Spring_539,Ground,1,0,0,0,0,0,1,0,0,0,0
5885,Tileset Grass Water Spring_54,Ground,1,0,0,0,0,0,1,0,0,0,0
5886,Tileset Grass Water Spring_540,Ground,1,0,0,0,0,0,1,0,0,0,0
5887,Tileset Grass Water Spring_541,Ground,1,0,0,0,0,0,1,0,0,0,0
5888,Tileset Grass Water Spring_542,Ground,1,0,0,0,0,0,1,0,0,0,0
5889,Tileset Grass Water Spring_543,Ground,1,0,0,0,0,0,1,0,0,0,0
5890,Tileset Grass Water Spring_544,Ground,1,0,0,0,0,0,1,0,0,0,0
5891,Tileset Grass Water Spring_545,Ground,1,0,0,0,0,0,1,0,0,0,0
5892,Tileset Grass Water Spring_546,Ground,1,0,0,0,0,0,1,0,0,0,0
5893,Tileset Grass Water Spring_547,Ground,1,0,0,0,0,0,1,0,0,0,0
5894,Tileset Grass Water Spring_548,Ground,1,0,0,0,0,0,1,0,0,0,0
5895,Tileset Grass Water Spring_549,Ground,1,0,0,0,0,0,1,0,0,0,0
5896,Tileset Grass Water Spring_55,Ground,1,0,0,0,0,0,1,0,0,0,0
5897,Tileset Grass Water Spring_550,Ground,1,0,0,0,0,0,1,0,0,0,0
5898,Tileset Grass Water Spring_551,Ground,1,0,0,0,0,0,1,0,0,0,0
5899,Tileset Grass Water Spring_552,Ground,1,0,0,0,0,0,1,0,0,0,0
5900,Tileset Grass Water Spring_553,Ground,1,0,0,0,0,0,1,0,0,0,0
5901,Tileset Grass Water Spring_554,Ground,1,0,0,0,0,0,1,0,0,0,0
5902,Tileset Grass Water Spring_555,Ground,1,0,0,0,0,0,1,0,0,0,0
5903,Tileset Grass Water Spring_556,Ground,1,0,0,0,0,0,1,0,0,0,0
5904,Tileset Grass Water Spring_557,Ground,1,0,0,0,0,0,1,0,0,0,0
5905,Tileset Grass Water Spring_558,Ground,1,0,0,0,0,0,1,0,0,0,0
5906,Tileset Grass Water Spring_559,Ground,1,0,0,0,0,0,1,0,0,0,0
5907,Tileset Grass Water Spring_56,Ground,1,0,0,0,0,0,1,0,0,0,0
5908,Tileset Grass Water Spring_560,Ground,1,0,0,0,0,0,1,0,0,0,0
5909,Tileset Grass Water Spring_561,Ground,1,0,0,0,0,0,1,0,0,0,0
5910,Tileset Grass Water Spring_562,Ground,1,0,0,0,0,0,1,0,0,0,0
5911,Tileset Grass Water Spring_563,Ground,1,0,0,0,0,0,1,0,0,0,0
5912,Tileset Grass Water Spring_564,Ground,1,0,0,0,0,0,1,0,0,0,0
5913,Tileset Grass Water Spring_565,Ground,1,0,0,0,0,0,1,0,0,0,0
5914,Tileset Grass Water Spring_566,Ground,1,0,0,0,0,0,1,0,0,0,0
5915,Tileset Grass Water Spring_567,Ground,1,0,0,0,0,0,1,0,0,0,0
5916,Tileset Grass Water Spring_568,Ground,1,0,0,0,0,0,1,0,0,0,0
5917,Tileset Grass Water Spring_569,Ground,1,0,0,0,0,0,1,0,0,0,0
5918,Tileset Grass Water Spring_57,Ground,1,0,0,0,0,0,1,0,0,0,0
5919,Tileset Grass Water Spring_570,Ground,1,0,0,0,0,0,1,0,0,0,0
5920,Tileset Grass Water Spring_571,Ground,1,0,0,0,0,0,1,0,0,0,0
5921,Tileset Grass Water Spring_572,Ground,1,0,0,0,0,0,1,0,0,0,0
5922,Tileset Grass Water Spring_573,Ground,1,0,0,0,0,0,1,0,0,0,0
5923,Tileset Grass Water Spring_574,Ground,1,0,0,0,0,0,1,0,0,0,0
5924,Tileset Grass Water Spring_575,Ground,1,0,0,0,0,0,1,0,0,0,0
5925,Tileset Grass Water Spring_576,Ground,1,0,0,0,0,0,1,0,0,0,0
5926,Tileset Grass Water Spring_577,Ground,1,0,0,0,0,0,1,0,0,0,0
5927,Tileset Grass Water Spring_578,Ground,1,0,0,0,0,0,1,0,0,0,0
5928,Tileset Grass Water Spring_579,Ground,1,0,0,0,0,0,1,0,0,0,0
5929,Tileset Grass Water Spring_58,Ground,1,0,0,0,0,0,1,0,0,0,0
5930,Tileset Grass Water Spring_580,Ground,1,0,0,0,0,0,1,0,0,0,0
5931,Tileset Grass Water Spring_581,Ground,1,0,0,0,0,0,1,0,0,0,0
5932,Tileset Grass Water Spring_582,Ground,1,0,0,0,0,0,1,0,0,0,0
5933,Tileset Grass Water Spring_583,Ground,1,0,0,0,0,0,1,0,0,0,0
5934,Tileset Grass Water Spring_584,Ground,1,0,0,0,0,0,1,0,0,0,0
5935,Tileset Grass Water Spring_585,Ground,1,0,0,0,0,0,1,0,0,0,0
5936,Tileset Grass Water Spring_586,Ground,1,0,0,0,0,0,1,0,0,0,0
5937,Tileset Grass Water Spring_587,Ground,1,0,0,0,0,0,1,0,0,0,0
5938,Tileset Grass Water Spring_588,Ground,1,0,0,0,0,0,1,0,0,0,0
5939,Tileset Grass Water Spring_589,Ground,1,0,0,0,0,0,1,0,0,0,0
5940,Tileset Grass Water Spring_59,Ground,1,0,0,0,0,0,1,0,0,0,0
5941,Tileset Grass Water Spring_590,Ground,1,0,0,0,0,0,1,0,0,0,0
5942,Tileset Grass Water Spring_591,Ground,1,0,0,0,0,0,1,0,0,0,0
5943,Tileset Grass Water Spring_592,Ground,1,0,0,0,0,0,1,0,0,0,0
