ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,상호작용 가능,바다 낚시 가능
7010,Tileset Grass Summer_932,Ground,0,0,0,0,0,0
7011,Tileset Grass Summer_933,Ground,0,0,0,0,0,0
7012,Tileset Grass Summer_94,Ground,0,0,0,0,0,0
7013,Tileset Grass Summer_95,Ground,0,0,0,0,0,0
7014,Tileset Grass Summer_96,Ground,0,0,0,0,0,0
7015,Tileset Grass Summer_97,Ground,0,0,0,0,0,0
7016,Tileset Grass Summer_98,Ground,0,0,0,0,0,0
7017,Tileset Grass Summer_99,Ground,0,0,0,0,0,0
7018,Tileset Grass Water Deep Forest_0,Ground,0,0,0,0,0,0
7019,Tileset Grass Water Deep Forest_1,Ground,0,0,0,0,0,0
7020,Tileset Grass Water Deep Forest_10,Ground,0,0,0,0,0,0
7021,Tileset Grass Water Deep Forest_100,Ground,0,0,0,0,0,0
7022,Tileset Grass Water Deep Forest_101,Ground,0,0,0,0,0,0
7023,Tileset Grass Water Deep Forest_102,Ground,0,0,0,0,0,0
7024,Tileset Grass Water Deep Forest_103,Ground,0,0,0,0,0,0
7025,Tileset Grass Water Deep Forest_104,Ground,0,0,0,0,0,0
7026,Tileset Grass Water Deep Forest_105,Ground,0,0,0,0,0,0
7027,Tileset Grass Water Deep Forest_106,Ground,0,0,0,0,0,0
7028,Tileset Grass Water Deep Forest_107,Ground,0,0,0,0,0,0
7029,Tileset Grass Water Deep Forest_108,Ground,0,0,0,0,0,0
7030,Tileset Grass Water Deep Forest_109,Ground,0,0,0,0,0,0
7031,Tileset Grass Water Deep Forest_11,Ground,0,0,0,0,0,0
7032,Tileset Grass Water Deep Forest_110,Ground,0,0,0,0,0,0
7033,Tileset Grass Water Deep Forest_111,Ground,0,0,0,0,0,0
7034,Tileset Grass Water Deep Forest_112,Ground,0,0,0,0,0,0
7035,Tileset Grass Water Deep Forest_113,Ground,0,0,0,0,0,0
7036,Tileset Grass Water Deep Forest_114,Ground,0,0,0,0,0,0
7037,Tileset Grass Water Deep Forest_115,Ground,0,0,0,0,0,0
7038,Tileset Grass Water Deep Forest_116,Ground,0,0,0,0,0,0
7039,Tileset Grass Water Deep Forest_117,Ground,0,0,0,0,0,0
7040,Tileset Grass Water Deep Forest_118,Ground,0,0,0,0,0,0
7041,Tileset Grass Water Deep Forest_119,Ground,0,0,0,0,0,0
7042,Tileset Grass Water Deep Forest_12,Ground,0,0,0,0,0,0
7043,Tileset Grass Water Deep Forest_120,Ground,0,0,0,0,0,0
7044,Tileset Grass Water Deep Forest_121,Ground,0,0,0,0,0,0
7045,Tileset Grass Water Deep Forest_122,Ground,0,0,0,0,0,0
7046,Tileset Grass Water Deep Forest_123,Ground,0,0,0,0,0,0
7047,Tileset Grass Water Deep Forest_124,Ground,0,0,0,0,0,0
7048,Tileset Grass Water Deep Forest_125,Ground,0,0,0,0,0,0
7049,Tileset Grass Water Deep Forest_126,Ground,0,0,0,0,0,0
7050,Tileset Grass Water Deep Forest_127,Ground,0,0,0,0,0,0
7051,Tileset Grass Water Deep Forest_128,Ground,0,0,0,0,0,0
7052,Tileset Grass Water Deep Forest_129,Ground,0,0,0,0,0,0
7053,Tileset Grass Water Deep Forest_13,Ground,0,0,0,0,0,0
7054,Tileset Grass Water Deep Forest_130,Ground,0,0,0,0,0,0
7055,Tileset Grass Water Deep Forest_131,Ground,0,0,0,0,0,0
7056,Tileset Grass Water Deep Forest_132,Ground,0,0,0,0,0,0
7057,Tileset Grass Water Deep Forest_133,Ground,0,0,0,0,0,0
7058,Tileset Grass Water Deep Forest_134,Ground,0,0,0,0,0,0
7059,Tileset Grass Water Deep Forest_135,Ground,0,0,0,0,0,0
7060,Tileset Grass Water Deep Forest_136,Ground,0,0,0,0,0,0
7061,Tileset Grass Water Deep Forest_137,Ground,0,0,0,0,0,0
7062,Tileset Grass Water Deep Forest_138,Ground,0,0,0,0,0,0
7063,Tileset Grass Water Deep Forest_139,Ground,0,0,0,0,0,0
7064,Tileset Grass Water Deep Forest_14,Ground,0,0,0,0,0,0
7065,Tileset Grass Water Deep Forest_140,Ground,0,0,0,0,0,0
7066,Tileset Grass Water Deep Forest_141,Ground,0,0,0,0,0,0
7067,Tileset Grass Water Deep Forest_142,Ground,0,0,0,0,0,0
7068,Tileset Grass Water Deep Forest_143,Ground,0,0,0,0,0,0
7069,Tileset Grass Water Deep Forest_144,Ground,0,0,0,0,0,0
7070,Tileset Grass Water Deep Forest_145,Ground,0,0,0,0,0,0
7071,Tileset Grass Water Deep Forest_146,Ground,0,0,0,0,0,0
7072,Tileset Grass Water Deep Forest_147,Ground,0,0,0,0,0,0
7073,Tileset Grass Water Deep Forest_148,Ground,0,0,0,0,0,0
7074,Tileset Grass Water Deep Forest_149,Ground,0,0,0,0,0,0
7075,Tileset Grass Water Deep Forest_15,Ground,0,0,0,0,0,0
7076,Tileset Grass Water Deep Forest_150,Ground,0,0,0,0,0,0
7077,Tileset Grass Water Deep Forest_151,Ground,0,0,0,0,0,0
7078,Tileset Grass Water Deep Forest_152,Ground,0,0,0,0,0,0
7079,Tileset Grass Water Deep Forest_153,Ground,0,0,0,0,0,0
7080,Tileset Grass Water Deep Forest_154,Ground,0,0,0,0,0,0
7081,Tileset Grass Water Deep Forest_155,Ground,0,0,0,0,0,0
7082,Tileset Grass Water Deep Forest_156,Ground,0,0,0,0,0,0
7083,Tileset Grass Water Deep Forest_157,Ground,0,0,0,0,0,0
7084,Tileset Grass Water Deep Forest_158,Ground,0,0,0,0,0,0
7085,Tileset Grass Water Deep Forest_159,Ground,0,0,0,0,0,0
7086,Tileset Grass Water Deep Forest_16,Ground,0,0,0,0,0,0
7087,Tileset Grass Water Deep Forest_160,Ground,0,0,0,0,0,0
7088,Tileset Grass Water Deep Forest_161,Ground,0,0,0,0,0,0
7089,Tileset Grass Water Deep Forest_162,Ground,0,0,0,0,0,0
7090,Tileset Grass Water Deep Forest_163,Ground,0,0,0,0,0,0
7091,Tileset Grass Water Deep Forest_164,Ground,0,0,0,0,0,0
7092,Tileset Grass Water Deep Forest_165,Ground,0,0,0,0,0,0
7093,Tileset Grass Water Deep Forest_166,Ground,0,0,0,0,0,0
7094,Tileset Grass Water Deep Forest_167,Ground,0,0,0,0,0,0
7095,Tileset Grass Water Deep Forest_168,Ground,0,0,0,0,0,0
7096,Tileset Grass Water Deep Forest_169,Ground,0,0,0,0,0,0
7097,Tileset Grass Water Deep Forest_17,Ground,0,0,0,0,0,0
7098,Tileset Grass Water Deep Forest_170,Ground,0,0,0,0,0,0
7099,Tileset Grass Water Deep Forest_171,Ground,0,0,0,0,0,0
7100,Tileset Grass Water Deep Forest_172,Ground,0,0,0,0,0,0
7101,Tileset Grass Water Deep Forest_173,Ground,0,0,0,0,0,0
7102,Tileset Grass Water Deep Forest_174,Ground,0,0,0,0,0,0
7103,Tileset Grass Water Deep Forest_175,Ground,0,0,0,0,0,0
7104,Tileset Grass Water Deep Forest_176,Ground,0,0,0,0,0,0
7105,Tileset Grass Water Deep Forest_177,Ground,0,0,0,0,0,0
7106,Tileset Grass Water Deep Forest_178,Ground,0,0,0,0,0,0
7107,Tileset Grass Water Deep Forest_179,Ground,0,0,0,0,0,0
7108,Tileset Grass Water Deep Forest_18,Ground,0,0,0,0,0,0
7109,Tileset Grass Water Deep Forest_180,Ground,0,0,0,0,0,0
7110,Tileset Grass Water Deep Forest_181,Ground,0,0,0,0,0,0
7111,Tileset Grass Water Deep Forest_182,Ground,0,0,0,0,0,0
7112,Tileset Grass Water Deep Forest_183,Ground,0,0,0,0,0,0
7113,Tileset Grass Water Deep Forest_184,Ground,0,0,0,0,0,0
7114,Tileset Grass Water Deep Forest_185,Ground,0,0,0,0,0,0
7115,Tileset Grass Water Deep Forest_186,Ground,0,0,0,0,0,0
7116,Tileset Grass Water Deep Forest_187,Ground,0,0,0,0,0,0
7117,Tileset Grass Water Deep Forest_188,Ground,0,0,0,0,0,0
7118,Tileset Grass Water Deep Forest_189,Ground,0,0,0,0,0,0
7119,Tileset Grass Water Deep Forest_19,Ground,0,0,0,0,0,0
7120,Tileset Grass Water Deep Forest_190,Ground,0,0,0,0,0,0
7121,Tileset Grass Water Deep Forest_191,Ground,0,0,0,0,0,0
7122,Tileset Grass Water Deep Forest_192,Ground,0,0,0,0,0,0
7123,Tileset Grass Water Deep Forest_193,Ground,0,0,0,0,0,0
7124,Tileset Grass Water Deep Forest_194,Ground,0,0,0,0,0,0
7125,Tileset Grass Water Deep Forest_195,Ground,0,0,0,0,0,0
7126,Tileset Grass Water Deep Forest_196,Ground,0,0,0,0,0,0
7127,Tileset Grass Water Deep Forest_197,Ground,0,0,0,0,0,0
7128,Tileset Grass Water Deep Forest_198,Ground,0,0,0,0,0,0
7129,Tileset Grass Water Deep Forest_199,Ground,0,0,0,0,0,0
7130,Tileset Grass Water Deep Forest_2,Ground,0,0,0,0,0,0
7131,Tileset Grass Water Deep Forest_20,Ground,0,0,0,0,0,0
7132,Tileset Grass Water Deep Forest_200,Ground,0,0,0,0,0,0
7133,Tileset Grass Water Deep Forest_201,Ground,0,0,0,0,0,0
7134,Tileset Grass Water Deep Forest_202,Ground,0,0,0,0,0,0
7135,Tileset Grass Water Deep Forest_203,Ground,0,0,0,0,0,0
7136,Tileset Grass Water Deep Forest_204,Ground,0,0,0,0,0,0
7137,Tileset Grass Water Deep Forest_205,Ground,0,0,0,0,0,0
7138,Tileset Grass Water Deep Forest_206,Ground,0,0,0,0,0,0
7139,Tileset Grass Water Deep Forest_207,Ground,0,0,0,0,0,0
7140,Tileset Grass Water Deep Forest_208,Ground,0,0,0,0,0,0
7141,Tileset Grass Water Deep Forest_209,Ground,0,0,0,0,0,0
7142,Tileset Grass Water Deep Forest_21,Ground,0,0,0,0,0,0
7143,Tileset Grass Water Deep Forest_210,Ground,0,0,0,0,0,0
7144,Tileset Grass Water Deep Forest_211,Ground,0,0,0,0,0,0
7145,Tileset Grass Water Deep Forest_212,Ground,0,0,0,0,0,0
7146,Tileset Grass Water Deep Forest_213,Ground,0,0,0,0,0,0
7147,Tileset Grass Water Deep Forest_214,Ground,0,0,0,0,0,0
7148,Tileset Grass Water Deep Forest_215,Ground,0,0,0,0,0,0
7149,Tileset Grass Water Deep Forest_216,Ground,0,0,0,0,0,0
7150,Tileset Grass Water Deep Forest_217,Ground,0,0,0,0,0,0
7151,Tileset Grass Water Deep Forest_218,Ground,0,0,0,0,0,0
7152,Tileset Grass Water Deep Forest_219,Ground,0,0,0,0,0,0
7153,Tileset Grass Water Deep Forest_22,Ground,0,0,0,0,0,0
7154,Tileset Grass Water Deep Forest_220,Ground,0,0,0,0,0,0
7155,Tileset Grass Water Deep Forest_221,Ground,0,0,0,0,0,0
7156,Tileset Grass Water Deep Forest_222,Ground,0,0,0,0,0,0
7157,Tileset Grass Water Deep Forest_223,Ground,0,0,0,0,0,0
7158,Tileset Grass Water Deep Forest_224,Ground,0,0,0,0,0,0
7159,Tileset Grass Water Deep Forest_225,Ground,0,0,0,0,0,0
7160,Tileset Grass Water Deep Forest_226,Ground,0,0,0,0,0,0
7161,Tileset Grass Water Deep Forest_227,Ground,0,0,0,0,0,0
7162,Tileset Grass Water Deep Forest_228,Ground,0,0,0,0,0,0
7163,Tileset Grass Water Deep Forest_229,Ground,0,0,0,0,0,0
7164,Tileset Grass Water Deep Forest_23,Ground,0,0,0,0,0,0
7165,Tileset Grass Water Deep Forest_230,Ground,0,0,0,0,0,0
7166,Tileset Grass Water Deep Forest_231,Ground,0,0,0,0,0,0
7167,Tileset Grass Water Deep Forest_232,Ground,0,0,0,0,0,0
7168,Tileset Grass Water Deep Forest_233,Ground,0,0,0,0,0,0
7169,Tileset Grass Water Deep Forest_234,Ground,0,0,0,0,0,0
7170,Tileset Grass Water Deep Forest_235,Ground,0,0,0,0,0,0
7171,Tileset Grass Water Deep Forest_236,Ground,0,0,0,0,0,0
7172,Tileset Grass Water Deep Forest_237,Ground,0,0,0,0,0,0
7173,Tileset Grass Water Deep Forest_238,Ground,0,0,0,0,0,0
7174,Tileset Grass Water Deep Forest_239,Ground,0,0,0,0,0,0
7175,Tileset Grass Water Deep Forest_24,Ground,0,0,0,0,0,0
7176,Tileset Grass Water Deep Forest_240,Ground,0,0,0,0,0,0
7177,Tileset Grass Water Deep Forest_241,Ground,0,0,0,0,0,0
7178,Tileset Grass Water Deep Forest_242,Ground,0,0,0,0,0,0
7179,Tileset Grass Water Deep Forest_243,Ground,0,0,0,0,0,0
7180,Tileset Grass Water Deep Forest_244,Ground,0,0,0,0,0,0
7181,Tileset Grass Water Deep Forest_245,Ground,0,0,0,0,0,0
7182,Tileset Grass Water Deep Forest_246,Ground,0,0,0,0,0,0
7183,Tileset Grass Water Deep Forest_247,Ground,0,0,0,0,0,0
7184,Tileset Grass Water Deep Forest_248,Ground,0,0,0,0,0,0
7185,Tileset Grass Water Deep Forest_249,Ground,0,0,0,0,0,0
7186,Tileset Grass Water Deep Forest_25,Ground,0,0,0,0,0,0
7187,Tileset Grass Water Deep Forest_250,Ground,0,0,0,0,0,0
7188,Tileset Grass Water Deep Forest_251,Ground,0,0,0,0,0,0
7189,Tileset Grass Water Deep Forest_252,Ground,0,0,0,0,0,0
7190,Tileset Grass Water Deep Forest_253,Ground,0,0,0,0,0,0
7191,Tileset Grass Water Deep Forest_254,Ground,0,0,0,0,0,0
7192,Tileset Grass Water Deep Forest_255,Ground,0,0,0,0,0,0
7193,Tileset Grass Water Deep Forest_256,Ground,0,0,0,0,0,0
7194,Tileset Grass Water Deep Forest_257,Ground,0,0,0,0,0,0
7195,Tileset Grass Water Deep Forest_258,Ground,0,0,0,0,0,0
7196,Tileset Grass Water Deep Forest_259,Ground,0,0,0,0,0,0
7197,Tileset Grass Water Deep Forest_26,Ground,0,0,0,0,0,0
7198,Tileset Grass Water Deep Forest_260,Ground,0,0,0,0,0,0
7199,Tileset Grass Water Deep Forest_261,Ground,0,0,0,0,0,0
7200,Tileset Grass Water Deep Forest_262,Ground,0,0,0,0,0,0
7201,Tileset Grass Water Deep Forest_263,Ground,0,0,0,0,0,0
7202,Tileset Grass Water Deep Forest_264,Ground,0,0,0,0,0,0
7203,Tileset Grass Water Deep Forest_265,Ground,0,0,0,0,0,0
7204,Tileset Grass Water Deep Forest_266,Ground,0,0,0,0,0,0
7205,Tileset Grass Water Deep Forest_267,Ground,0,0,0,0,0,0
7206,Tileset Grass Water Deep Forest_268,Ground,0,0,0,0,0,0
7207,Tileset Grass Water Deep Forest_269,Ground,0,0,0,0,0,0
7208,Tileset Grass Water Deep Forest_27,Ground,0,0,0,0,0,0
7209,Tileset Grass Water Deep Forest_270,Ground,0,0,0,0,0,0
7210,Tileset Grass Water Deep Forest_271,Ground,0,0,0,0,0,0
7211,Tileset Grass Water Deep Forest_272,Ground,0,0,0,0,0,0
7212,Tileset Grass Water Deep Forest_273,Ground,0,0,0,0,0,0
7213,Tileset Grass Water Deep Forest_274,Ground,0,0,0,0,0,0
7214,Tileset Grass Water Deep Forest_275,Ground,0,0,0,0,0,0
7215,Tileset Grass Water Deep Forest_276,Ground,0,0,0,0,0,0
7216,Tileset Grass Water Deep Forest_277,Ground,0,0,0,0,0,0
7217,Tileset Grass Water Deep Forest_278,Ground,0,0,0,0,0,0
7218,Tileset Grass Water Deep Forest_279,Ground,0,0,0,0,0,0
7219,Tileset Grass Water Deep Forest_28,Ground,0,0,0,0,0,0
7220,Tileset Grass Water Deep Forest_280,Ground,0,0,0,0,0,0
7221,Tileset Grass Water Deep Forest_281,Ground,0,0,0,0,0,0
7222,Tileset Grass Water Deep Forest_282,Ground,0,0,0,0,0,0
7223,Tileset Grass Water Deep Forest_283,Ground,0,0,0,0,0,0
7224,Tileset Grass Water Deep Forest_284,Ground,0,0,0,0,0,0
7225,Tileset Grass Water Deep Forest_285,Ground,0,0,0,0,0,0
7226,Tileset Grass Water Deep Forest_286,Ground,0,0,0,0,0,0
7227,Tileset Grass Water Deep Forest_287,Ground,0,0,0,0,0,0
7228,Tileset Grass Water Deep Forest_288,Ground,0,0,0,0,0,0
7229,Tileset Grass Water Deep Forest_289,Ground,0,0,0,0,0,0
7230,Tileset Grass Water Deep Forest_29,Ground,0,0,0,0,0,0
7231,Tileset Grass Water Deep Forest_290,Ground,0,0,0,0,0,0
7232,Tileset Grass Water Deep Forest_291,Ground,0,0,0,0,0,0
7233,Tileset Grass Water Deep Forest_292,Ground,0,0,0,0,0,0
7234,Tileset Grass Water Deep Forest_293,Ground,0,0,0,0,0,0
7235,Tileset Grass Water Deep Forest_294,Ground,0,0,0,0,0,0
7236,Tileset Grass Water Deep Forest_295,Ground,0,0,0,0,0,0
7237,Tileset Grass Water Deep Forest_296,Ground,0,0,0,0,0,0
7238,Tileset Grass Water Deep Forest_297,Ground,0,0,0,0,0,0
7239,Tileset Grass Water Deep Forest_298,Ground,0,0,0,0,0,0
7240,Tileset Grass Water Deep Forest_299,Ground,0,0,0,0,0,0
7241,Tileset Grass Water Deep Forest_3,Ground,0,0,0,0,0,0
7242,Tileset Grass Water Deep Forest_30,Ground,0,0,0,0,0,0
7243,Tileset Grass Water Deep Forest_300,Ground,0,0,0,0,0,0
7244,Tileset Grass Water Deep Forest_301,Ground,0,0,0,0,0,0
7245,Tileset Grass Water Deep Forest_302,Ground,0,0,0,0,0,0
7246,Tileset Grass Water Deep Forest_303,Ground,0,0,0,0,0,0
7247,Tileset Grass Water Deep Forest_304,Ground,0,0,0,0,0,0
7248,Tileset Grass Water Deep Forest_305,Ground,0,0,0,0,0,0
7249,Tileset Grass Water Deep Forest_306,Ground,0,0,0,0,0,0
7250,Tileset Grass Water Deep Forest_307,Ground,0,0,0,0,0,0
7251,Tileset Grass Water Deep Forest_308,Ground,0,0,0,0,0,0
7252,Tileset Grass Water Deep Forest_309,Ground,0,0,0,0,0,0
7253,Tileset Grass Water Deep Forest_31,Ground,0,0,0,0,0,0
7254,Tileset Grass Water Deep Forest_310,Ground,0,0,0,0,0,0
7255,Tileset Grass Water Deep Forest_311,Ground,0,0,0,0,0,0
7256,Tileset Grass Water Deep Forest_312,Ground,0,0,0,0,0,0
7257,Tileset Grass Water Deep Forest_313,Ground,0,0,0,0,0,0
7258,Tileset Grass Water Deep Forest_314,Ground,0,0,0,0,0,0
7259,Tileset Grass Water Deep Forest_315,Ground,0,0,0,0,0,0
7260,Tileset Grass Water Deep Forest_316,Ground,0,0,0,0,0,0
7261,Tileset Grass Water Deep Forest_317,Ground,0,0,0,0,0,0
7262,Tileset Grass Water Deep Forest_318,Ground,0,0,0,0,0,0
7263,Tileset Grass Water Deep Forest_319,Ground,0,0,0,0,0,0
7264,Tileset Grass Water Deep Forest_32,Ground,0,0,0,0,0,0
7265,Tileset Grass Water Deep Forest_320,Ground,0,0,0,0,0,0
7266,Tileset Grass Water Deep Forest_321,Ground,0,0,0,0,0,0
7267,Tileset Grass Water Deep Forest_322,Ground,0,0,0,0,0,0
7268,Tileset Grass Water Deep Forest_323,Ground,0,0,0,0,0,0
7269,Tileset Grass Water Deep Forest_324,Ground,0,0,0,0,0,0
7270,Tileset Grass Water Deep Forest_325,Ground,0,0,0,0,0,0
7271,Tileset Grass Water Deep Forest_326,Ground,0,0,0,0,0,0
7272,Tileset Grass Water Deep Forest_327,Ground,0,0,0,0,0,0
7273,Tileset Grass Water Deep Forest_328,Ground,0,0,0,0,0,0
7274,Tileset Grass Water Deep Forest_329,Ground,0,0,0,0,0,0
7275,Tileset Grass Water Deep Forest_33,Ground,0,0,0,0,0,0
7276,Tileset Grass Water Deep Forest_330,Ground,0,0,0,0,0,0
7277,Tileset Grass Water Deep Forest_331,Ground,0,0,0,0,0,0
7278,Tileset Grass Water Deep Forest_332,Ground,0,0,0,0,0,0
7279,Tileset Grass Water Deep Forest_333,Ground,0,0,0,0,0,0
7280,Tileset Grass Water Deep Forest_334,Ground,0,0,0,0,0,0
7281,Tileset Grass Water Deep Forest_335,Ground,0,0,0,0,0,0
7282,Tileset Grass Water Deep Forest_336,Ground,0,0,0,0,0,0
7283,Tileset Grass Water Deep Forest_337,Ground,0,0,0,0,0,0
7284,Tileset Grass Water Deep Forest_338,Ground,0,0,0,0,0,0
7285,Tileset Grass Water Deep Forest_339,Ground,0,0,0,0,0,0
7286,Tileset Grass Water Deep Forest_34,Ground,0,0,0,0,0,0
7287,Tileset Grass Water Deep Forest_340,Ground,0,0,0,0,0,0
7288,Tileset Grass Water Deep Forest_341,Ground,0,0,0,0,0,0
7289,Tileset Grass Water Deep Forest_342,Ground,0,0,0,0,0,0
7290,Tileset Grass Water Deep Forest_343,Ground,0,0,0,0,0,0
7291,Tileset Grass Water Deep Forest_344,Ground,0,0,0,0,0,0
7292,Tileset Grass Water Deep Forest_345,Ground,0,0,0,0,0,0
7293,Tileset Grass Water Deep Forest_346,Ground,0,0,0,0,0,0
7294,Tileset Grass Water Deep Forest_347,Ground,0,0,0,0,0,0
7295,Tileset Grass Water Deep Forest_348,Ground,0,0,0,0,0,0
7296,Tileset Grass Water Deep Forest_349,Ground,0,0,0,0,0,0
7297,Tileset Grass Water Deep Forest_35,Ground,0,0,0,0,0,0
7298,Tileset Grass Water Deep Forest_350,Ground,0,0,0,0,0,0
7299,Tileset Grass Water Deep Forest_351,Ground,0,0,0,0,0,0
7300,Tileset Grass Water Deep Forest_352,Ground,0,0,0,0,0,0
7301,Tileset Grass Water Deep Forest_353,Ground,0,0,0,0,0,0
7302,Tileset Grass Water Deep Forest_354,Ground,0,0,0,0,0,0
7303,Tileset Grass Water Deep Forest_355,Ground,0,0,0,0,0,0
7304,Tileset Grass Water Deep Forest_356,Ground,0,0,0,0,0,0
7305,Tileset Grass Water Deep Forest_357,Ground,0,0,0,0,0,0
7306,Tileset Grass Water Deep Forest_358,Ground,0,0,0,0,0,0
7307,Tileset Grass Water Deep Forest_359,Ground,0,0,0,0,0,0
7308,Tileset Grass Water Deep Forest_36,Ground,0,0,0,0,0,0
7309,Tileset Grass Water Deep Forest_360,Ground,0,0,0,0,0,0
7310,Tileset Grass Water Deep Forest_361,Ground,0,0,0,0,0,0
7311,Tileset Grass Water Deep Forest_362,Ground,0,0,0,0,0,0
7312,Tileset Grass Water Deep Forest_363,Ground,0,0,0,0,0,0
7313,Tileset Grass Water Deep Forest_364,Ground,0,0,0,0,0,0
7314,Tileset Grass Water Deep Forest_365,Ground,0,0,0,0,0,0
7315,Tileset Grass Water Deep Forest_366,Ground,0,0,0,0,0,0
7316,Tileset Grass Water Deep Forest_367,Ground,0,0,0,0,0,0
7317,Tileset Grass Water Deep Forest_368,Ground,0,0,0,0,0,0
7318,Tileset Grass Water Deep Forest_369,Ground,0,0,0,0,0,0
7319,Tileset Grass Water Deep Forest_37,Ground,0,0,0,0,0,0
7320,Tileset Grass Water Deep Forest_370,Ground,0,0,0,0,0,0
7321,Tileset Grass Water Deep Forest_371,Ground,0,0,0,0,0,0
7322,Tileset Grass Water Deep Forest_372,Ground,0,0,0,0,0,0
7323,Tileset Grass Water Deep Forest_373,Ground,0,0,0,0,0,0
7324,Tileset Grass Water Deep Forest_374,Ground,0,0,0,0,0,0
7325,Tileset Grass Water Deep Forest_375,Ground,0,0,0,0,0,0
7326,Tileset Grass Water Deep Forest_376,Ground,0,0,0,0,0,0
7327,Tileset Grass Water Deep Forest_377,Ground,0,0,0,0,0,0
7328,Tileset Grass Water Deep Forest_378,Ground,0,0,0,0,0,0
7329,Tileset Grass Water Deep Forest_379,Ground,0,0,0,0,0,0
7330,Tileset Grass Water Deep Forest_38,Ground,0,0,0,0,0,0
7331,Tileset Grass Water Deep Forest_380,Ground,0,0,0,0,0,0
7332,Tileset Grass Water Deep Forest_381,Ground,0,0,0,0,0,0
7333,Tileset Grass Water Deep Forest_382,Ground,0,0,0,0,0,0
7334,Tileset Grass Water Deep Forest_383,Ground,0,0,0,0,0,0
7335,Tileset Grass Water Deep Forest_384,Ground,0,0,0,0,0,0
7336,Tileset Grass Water Deep Forest_385,Ground,0,0,0,0,0,0
7337,Tileset Grass Water Deep Forest_386,Ground,0,0,0,0,0,0
7338,Tileset Grass Water Deep Forest_387,Ground,0,0,0,0,0,0
7339,Tileset Grass Water Deep Forest_388,Ground,0,0,0,0,0,0
7340,Tileset Grass Water Deep Forest_389,Ground,0,0,0,0,0,0
7341,Tileset Grass Water Deep Forest_39,Ground,0,0,0,0,0,0
7342,Tileset Grass Water Deep Forest_390,Ground,0,0,0,0,0,0
7343,Tileset Grass Water Deep Forest_391,Ground,0,0,0,0,0,0
7344,Tileset Grass Water Deep Forest_392,Ground,0,0,0,0,0,0
7345,Tileset Grass Water Deep Forest_393,Ground,0,0,0,0,0,0
7346,Tileset Grass Water Deep Forest_394,Ground,0,0,0,0,0,0
7347,Tileset Grass Water Deep Forest_395,Ground,0,0,0,0,0,0
7348,Tileset Grass Water Deep Forest_396,Ground,0,0,0,0,0,0
7349,Tileset Grass Water Deep Forest_397,Ground,0,0,0,0,0,0
7350,Tileset Grass Water Deep Forest_398,Ground,0,0,0,0,0,0
7351,Tileset Grass Water Deep Forest_399,Ground,0,0,0,0,0,0
7352,Tileset Grass Water Deep Forest_4,Ground,0,0,0,0,0,0
7353,Tileset Grass Water Deep Forest_40,Ground,0,0,0,0,0,0
7354,Tileset Grass Water Deep Forest_400,Ground,0,0,0,0,0,0
7355,Tileset Grass Water Deep Forest_401,Ground,0,0,0,0,0,0
7356,Tileset Grass Water Deep Forest_402,Ground,0,0,0,0,0,0
7357,Tileset Grass Water Deep Forest_403,Ground,0,0,0,0,0,0
7358,Tileset Grass Water Deep Forest_404,Ground,0,0,0,0,0,0
7359,Tileset Grass Water Deep Forest_405,Ground,0,0,0,0,0,0
7360,Tileset Grass Water Deep Forest_406,Ground,0,0,0,0,0,0
7361,Tileset Grass Water Deep Forest_407,Ground,0,0,0,0,0,0
7362,Tileset Grass Water Deep Forest_408,Ground,0,0,0,0,0,0
7363,Tileset Grass Water Deep Forest_409,Ground,0,0,0,0,0,0
7364,Tileset Grass Water Deep Forest_41,Ground,0,0,0,0,0,0
7365,Tileset Grass Water Deep Forest_410,Ground,0,0,0,0,0,0
7366,Tileset Grass Water Deep Forest_411,Ground,0,0,0,0,0,0
7367,Tileset Grass Water Deep Forest_412,Ground,0,0,0,0,0,0
7368,Tileset Grass Water Deep Forest_413,Ground,0,0,0,0,0,0
7369,Tileset Grass Water Deep Forest_414,Ground,0,0,0,0,0,0
7370,Tileset Grass Water Deep Forest_415,Ground,0,0,0,0,0,0
7371,Tileset Grass Water Deep Forest_416,Ground,0,0,0,0,0,0
7372,Tileset Grass Water Deep Forest_417,Ground,0,0,0,0,0,0
7373,Tileset Grass Water Deep Forest_418,Ground,0,0,0,0,0,0
7374,Tileset Grass Water Deep Forest_419,Ground,0,0,0,0,0,0
7375,Tileset Grass Water Deep Forest_42,Ground,0,0,0,0,0,0
7376,Tileset Grass Water Deep Forest_420,Ground,0,0,0,0,0,0
7377,Tileset Grass Water Deep Forest_421,Ground,0,0,0,0,0,0
7378,Tileset Grass Water Deep Forest_422,Ground,0,0,0,0,0,0
7379,Tileset Grass Water Deep Forest_423,Ground,0,0,0,0,0,0
7380,Tileset Grass Water Deep Forest_424,Ground,0,0,0,0,0,0
7381,Tileset Grass Water Deep Forest_425,Ground,0,0,0,0,0,0
7382,Tileset Grass Water Deep Forest_426,Ground,0,0,0,0,0,0
7383,Tileset Grass Water Deep Forest_427,Ground,0,0,0,0,0,0
7384,Tileset Grass Water Deep Forest_428,Ground,0,0,0,0,0,0
7385,Tileset Grass Water Deep Forest_429,Ground,0,0,0,0,0,0
7386,Tileset Grass Water Deep Forest_43,Ground,0,0,0,0,0,0
7387,Tileset Grass Water Deep Forest_430,Ground,0,0,0,0,0,0
